e11,e22,e33,acc_strain0,acc_strain1,acc_strain2,acc_strain3,acc_strain4,acc_strain5,acc_strain6,acc_strain7,acc_strain8,acc_strain9,acc_strain10,acc_strain11,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000488582,-0.000488582,0.0010001,0.000262176,0.000262176,4.98371e-64,0.000262176,0.000262176,4.41362e-64,0.000262176,0.000262176,4.49484e-64,0.000262176,0.000262176,5.07926e-64
-0.000979607,-0.000979607,0.002,0.00053419,0.00053419,4.98371e-64,0.00053419,0.00053419,4.41362e-64,0.00053419,0.00053419,4.49484e-64,0.00053419,0.00053419,5.07926e-64
-0.00147077,-0.00147077,0.0030001,0.000806462,0.000806462,4.98371e-64,0.000806462,0.000806462,4.41362e-64,0.000806462,0.000806462,4.49484e-64,0.000806462,0.000806462,5.07926e-64
-0.00196197,-0.00196197,0.0040001,0.00107901,0.00107901,4.98371e-64,0.00107901,0.00107901,4.41362e-64,0.00107901,0.00107901,4.49484e-64,0.00107901,0.00107901,5.07926e-64
-0.00245321,-0.00245321,0.005,0.00135193,0.00135193,4.98371e-64,0.00135193,0.00135193,4.41362e-64,0.00135193,0.00135193,4.49484e-64,0.00135193,0.00135193,5.07926e-64
-0.00294463,-0.00294463,0.006,0.00162536,0.00162536,4.98371e-64,0.00162536,0.00162536,4.41362e-64,0.00162536,0.00162536,4.49484e-64,0.00162536,0.00162536,5.07926e-64
-0.00343619,-0.00343619,0.007,0.00189936,0.00189936,4.98371e-64,0.00189936,0.00189936,4.41362e-64,0.00189936,0.00189936,4.49484e-64,0.00189936,0.00189936,5.07926e-64
-0.00392792,-0.00392792,0.008,0.00217401,0.00217401,4.98371e-64,0.00217401,0.00217401,4.41362e-64,0.00217401,0.00217401,4.49484e-64,0.00217401,0.00217401,5.07926e-64
-0.00441983,-0.00441983,0.009,0.00244937,0.00244937,4.98371e-64,0.00244937,0.00244937,4.41362e-64,0.00244937,0.00244937,4.49484e-64,0.00244937,0.00244937,5.07926e-64
-0.00491199,-0.00491199,0.0100001,0.00272554,0.00272554,4.98371e-64,0.00272554,0.00272554,4.41362e-64,0.00272554,0.00272554,4.49484e-64,0.00272554,0.00272554,5.07926e-64
-0.00540432,-0.00540432,0.0110001,0.00300253,0.00300253,4.98371e-64,0.00300253,0.00300253,4.41362e-64,0.00300253,0.00300253,4.49484e-64,0.00300253,0.00300253,5.07926e-64
-0.00589688,-0.00589688,0.0120001,0.00328041,0.00328041,4.98371e-64,0.00328041,0.00328041,4.41362e-64,0.00328041,0.00328041,4.49484e-64,0.00328041,0.00328041,5.07926e-64
-0.00638968,-0.00638968,0.0130001,0.00355924,0.00355924,4.98371e-64,0.00355924,0.00355924,4.41362e-64,0.00355924,0.00355924,4.49484e-64,0.00355924,0.00355924,5.07926e-64
-0.00688274,-0.00688274,0.0140001,0.00383904,0.00383904,4.98371e-64,0.00383904,0.00383904,4.41362e-64,0.00383904,0.00383904,4.49484e-64,0.00383904,0.00383904,5.07926e-64
-0.00737606,-0.00737606,0.0150001,0.00411985,0.00411985,4.98371e-64,0.00411985,0.00411985,4.41362e-64,0.00411985,0.00411985,4.49484e-64,0.00411985,0.00411985,5.07926e-64
